ID,Name,Age,Potential,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Rating
221511,E. Markkanen,26,66,Left,1,3,2,6'6,214lbs,38,62,72,57,62,55,52,53,49,60,61,65,31,58,34,70,58,67,91,65,68,28,64,46,54,56,28,26,25,11,9,12,11,9,65
163143,A. McCormack,34,65,Right,1,3,2,5'11,141lbs,54,32,48,66,45,52,65,56,65,62,45,33,56,56,71,69,74,59,75,60,89,63,49,56,50,70,60,66,62,6,8,14,15,10,65
230983,M. Firenze,25,67,Right,1,3,3,5'11,154lbs,30,68,63,69,49,67,56,33,61,66,54,53,69,59,71,59,72,52,52,51,29,19,62,62,66,59,30,23,21,10,14,10,6,8,65
239431,I. Maela,25,67,Left,1,3,3,5'7,150lbs,66,31,59,31,30,66,34,44,26,68,71,67,55,59,86,55,65,64,45,41,51,63,42,41,40,68,70,73,69,13,12,6,10,15,65
243015,L. Romo,23,73,Right,1,3,2,6'0,185lbs,27,25,63,50,29,34,28,31,35,51,62,58,43,55,54,44,73,63,77,21,54,57,27,30,46,60,64,72,68,11,9,13,9,12,65
217160,Peng Xinli,26,66,Left,1,3,3,5'9,137lbs,55,57,53,66,53,66,60,58,62,64,82,82,78,58,72,57,76,78,64,53,69,53,65,69,48,60,70,63,58,11,12,13,13,7,65
221768,J. Zwischenbrugger,28,65,Right,1,3,2,6'2,176lbs,46,39,65,62,40,48,51,37,49,55,62,69,62,59,52,56,53,64,75,48,59,65,46,62,40,57,63,66,62,9,10,15,10,15,65
239944,R. Taylor,23,71,Right,1,3,3,6'0,176lbs,59,62,40,62,43,70,61,58,62,63,78,78,53,49,62,75,71,73,65,74,60,44,57,56,44,62,57,56,54,8,13,8,12,10,65
193608,O. Clarke,26,65,Right,1,4,3,5'11,170lbs,54,56,55,68,56,64,58,53,63,67,64,60,73,60,71,72,67,83,73,68,74,65,51,58,57,56,62,66,61,9,12,8,9,12,65
203849,C. Cropper,25,69,Right,1,3,1,6'4,201lbs,11,13,11,15,11,11,12,16,17,23,34,37,40,58,38,17,54,28,57,14,25,16,10,43,21,41,17,13,15,68,63,62,62,68,65
211785,B. Garuccio,23,72,Left,1,3,3,5'9,154lbs,65,46,46,62,41,68,55,67,66,66,79,83,75,62,77,54,64,69,60,42,47,63,65,62,49,62,59,60,57,12,16,9,9,10,65
235849,M. Fofana,20,80,Right,1,4,2,6'1,165lbs,34,23,62,64,35,56,35,29,51,60,62,81,60,63,48,40,68,72,76,23,56,70,34,50,45,51,68,68,62,13,12,13,14,6,65
239945,F. Beltrán,20,75,Right,1,4,3,5'5,146lbs,53,51,50,68,52,65,58,53,66,69,70,74,75,63,91,62,51,59,65,60,57,56,53,67,56,66,61,57,55,10,13,8,10,10,65
240969,J. Carranza,18,83,Right,1,3,3,6'0,165lbs,44,65,57,62,45,63,48,44,40,66,71,73,66,65,69,61,60,56,63,57,42,26,68,55,67,59,33,23,21,10,9,12,10,13,65
226122,J. Arias,23,70,Right,1,2,2,6'3,176lbs,31,67,66,57,52,62,38,34,32,58,55,67,43,59,52,72,62,60,83,62,53,18,60,50,51,54,25,23,26,12,12,10,11,10,65
231498,D. Bergqvist,25,69,Right,1,4,2,6'1,192lbs,39,23,69,56,24,53,27,27,64,56,50,59,51,55,57,50,72,70,88,31,88,53,33,53,35,55,56,62,54,11,11,8,9,9,65
200779,J. Clarke-Harris,23,70,Left,1,3,2,6'0,157lbs,44,63,63,33,39,61,40,27,29,60,77,78,68,57,63,79,72,58,84,63,64,18,59,34,64,45,24,15,12,14,7,10,6,11,65
223819,Juan Cámara,24,71,Left,1,3,3,5'11,146lbs,67,63,59,69,56,66,68,55,69,67,73,73,80,58,70,61,66,58,42,66,43,52,64,62,66,61,66,52,43,13,10,13,15,7,65
226123,H. Da Campo,23,71,Right,1,3,2,5'9,154lbs,64,64,41,62,39,63,57,54,53,65,69,73,65,61,64,62,64,72,69,56,58,48,58,66,55,49,44,55,45,12,12,14,14,13,65
238923,R. Scheu,23,71,Right,1,4,3,5'10,163lbs,59,56,46,59,38,59,45,44,55,58,84,85,70,62,74,54,70,91,61,51,75,48,65,57,55,60,51,44,42,13,5,7,6,12,65
200780,G. Bigirimana,24,69,Right,1,3,2,5'8,157lbs,58,49,35,66,40,63,70,74,67,62,72,72,86,65,78,53,66,75,65,62,74,60,53,62,53,74,61,64,60,7,15,10,12,12,65
209740,E. Hajri,35,65,Right,1,4,2,6'2,163lbs,61,52,64,62,42,62,37,34,60,61,63,58,59,67,59,57,70,70,78,45,80,68,55,57,59,61,64,66,63,13,13,8,9,8,65
107084,M. Langer,33,65,Right,1,1,1,6'5,205lbs,13,14,14,29,11,11,12,12,25,21,31,32,22,62,34,15,50,32,83,13,35,15,15,44,13,41,19,12,13,64,62,60,67,65,65
199245,G. Allison,27,66,Right,1,3,1,6'3,198lbs,18,10,13,29,12,15,18,11,29,23,38,33,58,60,41,14,69,26,67,15,19,23,12,28,19,45,25,15,19,64,66,65,65,64,65
200525,S. Walker,26,68,Right,1,2,1,6'6,172lbs,17,11,15,25,15,19,16,20,26,25,40,45,32,56,38,14,70,39,69,11,27,16,11,29,12,46,20,14,14,68,63,61,65,67,65
206157,L. Olum,33,65,Right,1,3,2,6'2,183lbs,47,49,67,63,50,48,39,32,62,60,46,42,58,57,43,55,64,65,81,48,74,62,48,50,37,50,58,62,63,10,7,10,12,6,65
214093,C. Giraldo,38,65,Right,1,3,2,5'11,174lbs,48,53,44,63,47,53,54,59,58,63,37,40,56,75,61,65,49,49,82,65,65,65,56,53,59,63,74,63,62,11,8,14,12,10,65
224589,G. Cros,23,70,Left,1,3,3,5'7,152lbs,57,31,54,48,30,58,52,33,34,63,87,83,83,57,84,47,64,74,52,32,55,60,46,35,36,58,62,61,66,14,14,11,14,6,65
232269,Heo Yong Joon,25,68,Right,1,3,3,6'0,165lbs,65,61,65,65,53,67,51,44,58,66,67,67,67,63,67,65,57,66,64,59,55,26,64,59,57,59,48,26,24,15,6,7,6,14,65
241741,A. Ouahim,20,76,Right,1,3,3,5'9,150lbs,58,57,48,66,56,71,64,59,56,68,79,75,82,67,87,61,57,69,44,42,46,29,55,59,56,65,34,35,48,13,13,12,9,13,65
183885,K. Walker,28,65,Right,1,3,2,5'10,159lbs,61,56,44,67,60,61,64,65,62,62,56,55,68,63,76,64,75,77,59,60,77,65,64,60,63,64,62,62,60,14,11,16,9,6,65
224590,J. Benet,23,73,Right,1,4,2,6'1,165lbs,60,48,42,73,48,61,62,65,67,66,60,66,63,59,67,66,61,74,73,60,58,57,52,65,48,60,58,57,52,9,12,11,14,15,65
226382,L. Villarruel,27,66,Right,1,3,3,5'8,163lbs,50,32,47,68,44,65,39,46,66,67,68,70,63,64,73,49,88,75,63,46,56,62,44,56,47,59,59,65,60,14,16,15,13,6,65
239438,T. Hadebe,22,75,Left,1,3,2,5'11,185lbs,33,25,70,38,32,35,36,31,35,33,73,70,48,56,67,41,76,63,77,24,66,53,30,36,39,50,69,67,70,15,9,5,14,6,65
244046,Patrick,24,69,Right,1,3,2,6'3,161lbs,36,70,72,61,59,58,49,41,51,59,68,69,54,59,49,68,68,56,63,58,39,15,59,53,65,59,30,15,22,10,6,8,5,11,65
219471,C. Diedhiou,30,65,Right,1,3,2,6'3,168lbs,25,24,67,47,24,35,28,32,32,39,63,69,44,50,50,34,66,55,76,22,72,65,23,32,39,57,66,66,64,16,11,6,6,13,65
219727,L. Pérez,28,65,Right,1,3,2,6'2,190lbs,56,66,57,57,57,61,53,57,47,60,72,70,72,64,67,70,72,78,63,58,42,35,66,58,67,60,20,24,28,13,11,7,8,16,65
230223,Sidnei Dalmeira,30,65,Right,1,3,2,6'1,168lbs,29,32,63,58,39,49,37,40,47,64,67,62,64,59,60,48,67,58,71,30,61,58,38,31,43,52,76,62,59,18,14,10,11,18,65
245583,Alfred,22,72,Right,1,3,3,5'11,165lbs,64,65,47,66,62,69,70,55,64,70,69,72,58,46,65,66,48,63,59,59,35,30,60,56,56,50,36,42,42,10,7,14,14,14,65
223056,Álvaro Bustos,23,72,Left,1,3,3,5'8,154lbs,66,58,52,65,38,64,66,49,62,66,80,80,74,57,76,62,48,66,53,66,57,56,59,63,58,58,43,51,50,8,14,14,12,7,65
227920,I. Azzaoui,20,77,Right,1,3,3,5'10,159lbs,59,59,34,61,49,74,66,44,43,71,84,77,79,51,77,56,50,64,55,48,33,21,58,49,47,57,34,29,24,14,9,15,8,8,65
235856,Y. Marillat,23,70,Right,1,2,1,6'0,168lbs,11,7,22,41,6,16,17,15,40,17,50,51,45,51,43,29,64,23,46,8,33,6,2,45,16,47,14,15,18,64,64,66,66,66,65
246608,Fidalgo,21,75,Right,1,3,3,5'9,150lbs,61,49,44,69,46,68,62,53,65,70,65,63,68,62,77,54,51,64,49,48,62,52,59,70,49,68,46,51,47,10,9,10,11,9,65
232785,C. Togashi,24,69,Right,1,3,2,5'10,161lbs,42,60,65,52,55,62,31,27,44,63,80,69,70,59,66,64,78,64,72,58,49,14,68,43,58,53,34,21,10,7,12,14,12,12,65
240465,Roger Figueras,21,75,Right,1,3,2,5'11,163lbs,48,27,62,64,34,59,54,36,59,66,61,63,71,60,55,58,72,57,65,38,59,62,37,58,45,52,71,62,61,12,8,8,10,15,65
246098,Vítor Tormena,22,71,Right,1,2,2,6'4,185lbs,64,28,64,67,22,50,40,21,60,61,37,38,34,65,42,56,30,68,86,32,59,70,32,26,41,57,73,69,66,8,5,12,8,6,65
189010,S. Matuszek,29,65,Right,1,3,2,6'1,174lbs,32,32,61,57,51,52,54,28,59,53,44,42,60,65,60,59,67,83,75,53,85,68,50,45,45,66,65,66,65,14,11,6,7,8,65
203347,E. Tønne,27,65,Left,1,4,3,5'11,172lbs,67,60,33,65,49,63,62,60,58,64,71,75,72,63,72,56,74,75,70,58,57,57,61,69,51,60,55,61,60,11,8,16,12,15,65
204883,B. Samba,24,69,Left,1,3,1,6'1,174lbs,10,9,15,31,13,12,14,13,21,22,43,57,39,68,54,21,57,28,65,10,26,18,11,14,15,53,12,14,12,66,62,57,61,67,65
214099,M. Aaquist,23,71,Right,1,3,3,5'7,139lbs,54,59,44,63,38,66,25,29,41,66,80,69,85,74,79,49,81,62,62,41,58,53,62,63,49,65,49,53,51,14,7,8,11,15,65
225363,Rúben Lameiras,23,71,Left,1,3,4,5'9,154lbs,55,57,40,64,59,71,64,57,59,67,71,68,90,56,83,61,66,67,52,47,56,48,60,65,55,61,29,48,49,10,14,13,8,15,65
233043,A. Hinestroza,29,65,Right,1,2,2,5'11,179lbs,40,26,66,68,34,47,33,52,68,55,61,62,55,62,59,46,57,74,83,33,70,63,43,59,42,66,62,59,51,11,10,15,10,11,65
193875,J. Hingert,27,65,Right,1,4,2,5'7,150lbs,60,23,48,64,43,63,49,27,57,62,78,74,76,60,71,50,86,81,65,47,59,60,60,56,40,61,59,61,60,6,8,15,15,9,65
210772,P. Drewes,25,70,Right,1,2,1,6'4,192lbs,15,14,15,23,15,12,18,14,26,18,30,29,29,60,34,36,33,41,75,12,35,21,13,23,26,32,16,15,16,68,63,64,63,62,65
148564,S. Peszko,33,65,Right,2,3,3,5'8,154lbs,64,59,33,67,61,63,66,58,64,63,69,68,68,61,74,62,70,62,49,64,90,42,62,60,53,55,29,38,45,14,11,13,7,16,65
240212,D. Petković,25,68,Right,1,3,1,6'6,190lbs,13,5,10,29,6,8,10,11,26,13,39,44,34,53,21,23,34,20,73,6,21,6,6,25,19,54,9,12,10,66,62,63,65,67,65
181844,Wang Xiaolong,32,65,Left,1,3,3,5'9,148lbs,66,65,49,60,75,64,55,47,52,64,67,69,65,64,73,67,73,57,53,65,55,56,64,64,69,50,42,32,34,11,15,13,8,12,65
189780,E. Pezzi,28,65,Right,1,4,2,5'11,165lbs,55,31,58,55,29,56,44,33,47,55,71,72,62,64,61,43,74,71,76,32,70,66,33,51,37,60,68,64,63,13,8,6,16,8,65
208983,O. Hein,28,65,Right,1,4,3,5'9,148lbs,58,55,50,67,61,65,64,68,63,67,76,67,78,65,81,68,79,74,56,66,58,64,59,52,45,63,60,61,63,10,7,7,9,16,65
235095,E. Serje,22,72,Right,1,4,2,5'10,159lbs,35,43,52,64,39,57,33,36,59,63,67,57,70,65,67,45,61,85,58,58,66,66,64,58,39,68,52,65,62,6,15,8,6,13,65
239703,M. Biankadi,23,72,Right,1,3,3,5'11,172lbs,60,52,55,62,40,67,58,38,64,64,73,75,77,63,69,61,65,80,70,56,63,57,58,61,41,61,55,62,62,12,10,13,7,12,65
118359,L. Miller,35,65,Right,1,3,2,6'2,170lbs,58,62,70,63,63,60,55,63,56,63,53,54,55,68,53,68,83,70,83,64,74,35,58,64,71,67,36,44,45,7,6,8,14,16,65
208984,J. Müller,28,65,Right,1,4,2,6'0,165lbs,63,55,49,62,58,67,68,42,54,62,76,80,72,60,70,66,65,82,62,61,49,32,58,52,53,61,44,36,40,10,11,12,7,15,65
223320,C. Alkılıç,30,65,Right,1,3,3,5'10,137lbs,62,58,57,61,48,65,47,39,46,65,79,78,80,63,76,71,57,69,58,58,77,51,65,54,55,67,53,64,68,7,13,12,15,13,65
238936,M. Kleinsorge,22,70,Right,1,4,3,5'7,161lbs,65,64,47,60,61,65,50,39,39,64,82,76,87,62,84,64,73,69,50,53,42,18,64,54,50,52,38,18,25,12,14,5,6,11,65
215129,M. Dávila,26,66,Left,1,3,2,5'8,152lbs,66,64,49,71,36,61,48,59,64,65,80,79,82,60,76,71,64,71,58,70,55,59,67,56,55,49,49,59,48,12,9,12,7,10,65
225625,K. Vincent-Young,22,74,Right,1,4,2,5'11,154lbs,55,48,55,57,47,64,53,43,50,59,88,88,76,55,55,55,63,75,72,47,64,62,54,54,42,57,60,64,61,7,9,13,14,7,65
240729,L. Rajot,20,75,Right,1,3,3,5'10,150lbs,64,52,38,72,44,65,58,67,69,69,74,71,71,61,70,47,56,66,64,56,31,61,53,53,51,57,62,68,68,8,15,7,5,13,65
199002,M. Amini,25,70,Right,1,4,3,5'9,165lbs,52,55,48,68,56,66,44,43,65,67,67,61,80,58,80,69,74,72,69,61,66,55,63,67,45,61,59,54,51,15,15,16,16,10,65
213338,J. Ring,26,65,Left,1,3,3,6'0,163lbs,60,47,50,64,52,68,62,56,46,64,78,80,76,60,66,64,67,70,64,62,54,43,57,67,55,60,51,55,45,8,8,15,7,10,65
214362,C. Palomeque,24,68,Left,1,2,3,5'7,159lbs,61,59,49,60,61,70,66,69,55,65,85,82,86,58,79,66,92,62,66,58,63,32,54,59,62,63,58,24,23,13,11,16,8,14,65
221018,T. Rehfeldt,24,69,Right,1,3,2,6'4,187lbs,46,42,67,59,28,43,37,31,46,59,52,54,47,60,41,56,48,66,79,30,64,62,26,37,39,58,62,66,62,8,14,10,6,8,65
231514,R. Gojani,25,68,Right,1,3,3,5'9,157lbs,54,39,42,69,44,65,57,53,69,64,74,66,85,66,82,53,77,79,58,49,58,48,60,69,55,68,58,43,43,6,8,5,8,8,65
245850,I. Traoré,29,65,Right,1,3,3,6'1,176lbs,45,52,59,70,54,65,42,43,66,65,65,68,64,67,55,55,58,68,74,52,59,62,58,63,45,61,56,61,60,8,11,13,10,14,65
213595,F. Sánchez,33,65,Right,1,3,3,5'8,165lbs,62,27,53,51,25,66,58,28,33,63,73,80,70,55,72,23,66,73,66,27,53,58,55,39,32,50,65,64,66,14,7,8,14,13,65
225883,S. Torrizales,26,68,Right,1,3,3,5'10,165lbs,59,48,48,67,55,68,55,42,65,67,69,68,78,68,79,65,52,67,38,63,49,50,65,67,68,62,57,45,35,8,8,11,11,6,65
234587,J. Leiva,24,68,Left,1,3,2,5'11,170lbs,55,62,42,67,44,61,66,48,59,72,69,75,72,56,61,62,57,72,56,51,45,45,72,68,52,56,42,41,28,14,10,9,5,9,65
175963,T. Röttger,32,65,Right,1,4,3,5'9,168lbs,60,62,57,55,61,67,61,39,34,67,71,72,79,63,80,70,69,83,61,63,74,35,66,51,52,67,32,39,31,10,15,13,10,11,65
244827,A. Duarte,24,70,Right,1,2,1,6'0,174lbs,14,9,10,29,8,13,11,12,24,17,25,25,23,53,42,18,59,22,64,6,16,10,4,37,17,43,15,13,12,70,72,56,63,60,65
181339,K. Ceesay,30,65,Right,1,2,2,5'11,163lbs,60,49,57,56,44,58,48,36,59,62,77,85,72,60,68,50,81,83,76,48,75,62,59,48,59,54,59,63,64,14,15,16,16,13,65
183643,L. Königshofer,29,65,Right,1,2,1,6'4,196lbs,15,7,10,19,6,13,14,10,18,23,52,49,53,63,50,23,67,32,69,13,35,21,14,40,11,36,8,13,12,66,61,53,64,66,65
224348,L. Hoyos,29,67,Right,1,2,1,6'0,168lbs,18,12,17,32,20,21,18,20,25,25,58,43,32,58,60,19,50,34,58,19,27,24,15,13,26,35,15,20,18,70,59,58,60,72,65
241500,J. Murillo,25,67,Left,1,4,3,5'7,154lbs,59,61,60,64,56,65,58,57,61,63,70,74,71,56,72,60,67,74,69,53,42,25,64,68,59,55,61,28,40,15,9,6,13,10,65
244316,Luís Maximiano,19,80,Right,1,2,1,6'3,181lbs,10,5,8,44,8,16,9,9,38,21,36,17,42,52,21,16,36,23,49,4,12,9,6,52,13,56,21,15,13,67,64,69,63,67,65
181852,Han Peng,34,65,Right,1,4,2,6'2,187lbs,44,66,76,55,58,58,52,58,57,56,52,39,56,66,50,68,65,43,84,59,76,13,68,61,65,64,26,22,15,13,13,10,6,8,65
204637,J. Derstroff,26,66,Left,1,3,3,6'0,165lbs,56,61,58,61,67,69,57,45,48,67,76,81,75,65,69,66,60,61,60,61,44,22,61,62,67,56,36,18,17,12,11,9,12,12,65
214877,H. Bjørdal,21,74,Right,1,3,3,6'2,196lbs,57,60,54,67,53,67,58,43,64,67,69,65,68,59,71,60,71,67,65,59,58,50,59,66,48,61,37,57,53,8,14,12,8,11,65
162397,H. Skogseid,30,65,Right,1,4,2,6'1,170lbs,65,41,66,60,45,55,45,62,51,60,73,73,59,62,67,68,81,73,72,45,65,61,52,57,36,65,57,63,64,9,15,15,14,10,65
233053,A. Hadžiahmetović,21,78,Right,1,3,2,5'10,154lbs,42,46,54,71,43,70,54,61,68,70,68,69,58,53,69,72,54,73,68,66,69,63,65,64,55,48,41,65,62,7,15,7,14,14,65
238941,J. Balkovec,23,71,Left,1,3,2,6'1,176lbs,70,37,47,62,44,58,74,79,61,61,79,68,55,63,55,72,58,70,70,58,64,61,56,48,43,55,60,66,62,14,10,12,8,11,65
182365,J. Jones,29,65,Right,1,2,1,6'3,201lbs,13,13,11,32,12,15,12,18,22,23,32,36,48,60,42,22,45,30,51,15,22,12,7,27,19,35,8,13,13,66,64,64,63,67,65
238686,P. Sohm,26,66,Right,1,3,2,6'1,170lbs,62,62,48,60,57,62,66,37,54,63,76,77,73,66,61,72,54,85,75,56,48,17,67,59,54,68,24,23,25,13,11,10,8,7,65
239454,B. Figueroa,19,75,Right,1,3,2,5'9,159lbs,66,65,63,66,40,68,46,34,61,62,72,65,63,57,59,58,62,54,67,52,31,15,63,55,55,58,32,16,21,8,6,12,13,14,65
197983,M. Lorentzson,33,65,Right,1,3,2,5'10,159lbs,60,43,59,63,40,55,55,39,54,59,54,58,67,68,70,47,75,65,61,41,67,69,53,56,58,63,66,64,62,14,6,13,15,12,65
219743,S. Al Duayyi,25,67,Right,1,3,2,5'10,183lbs,60,40,61,60,59,57,37,30,46,60,69,66,66,63,63,49,80,83,79,43,67,62,47,43,43,50,60,63,61,8,12,13,10,15,65
224095,N. Mbemba,23,70,Right,1,3,3,6'0,170lbs,55,58,57,70,57,69,52,49,64,66,65,69,68,63,68,61,74,59,64,62,71,61,53,65,50,64,58,63,56,12,15,12,8,7,65
229727,J. Rhyner,22,77,Right,1,3,2,6'1,165lbs,36,26,64,58,30,25,37,40,42,37,76,78,62,55,60,46,79,76,74,23,68,62,34,28,40,45,60,65,64,9,6,10,8,15,65
213856,K. Wrzesiński,24,68,Right,1,3,3,5'10,143lbs,64,59,38,60,49,63,59,33,57,62,85,85,75,54,75,58,66,74,66,48,62,51,61,58,48,54,57,55,53,9,12,9,13,13,65
229472,F. Porath,21,73,Right,1,4,3,5'10,150lbs,53,52,50,67,48,66,56,49,67,68,74,71,76,64,72,60,65,66,48,50,49,35,60,65,58,67,42,46,51,13,14,10,7,12,65
231264,T. Rodríguez,22,75,Right,1,3,3,6'0,168lbs,67,55,44,61,42,71,55,40,55,65,68,74,67,55,66,61,44,51,69,45,34,33,66,58,50,67,42,52,40,10,6,6,13,8,65
179808,O. Mares,31,65,Left,1,3,3,5'7,152lbs,70,49,59,66,56,65,70,69,60,63,70,71,71,68,76,77,77,67,64,63,61,55,55,55,52,74,66,61,61,14,7,6,14,16,65
198497,M. Connolly,26,69,Right,1,2,2,6'1,170lbs,34,19,63,62,18,32,24,19,60,50,52,49,63,54,62,40,85,72,77,13,60,58,22,45,17,60,63,66,64,13,10,8,9,11,65
221793,P. Twumasi,24,71,Right,1,3,3,5'9,148lbs,55,68,36,55,63,71,43,38,38,64,80,79,77,61,79,65,58,63,41,48,42,21,60,58,52,62,41,23,22,15,16,14,13,15,65
210786,S. Al Sawadi,25,68,Right,1,4,4,5'8,139lbs,62,52,37,59,52,66,64,52,54,65,93,81,89,57,87,55,83,68,66,53,46,26,59,57,54,57,21,23,24,9,13,15,8,8,65
212066,Lee Ki Je,26,66,Left,1,2,2,5'9,150lbs,65,36,52,64,39,62,64,64,60,62,79,72,80,64,78,63,79,74,70,49,60,56,54,55,35,60,56,64,63,7,12,6,7,15,65
213090,T. Al Absi,25,70,Right,1,3,2,5'9,159lbs,31,17,59,50,26,39,28,23,37,45,58,59,50,59,64,38,79,66,78,24,60,64,38,33,38,45,57,71,65,15,10,13,12,7,65
219746,D. Torres,25,68,Left,1,2,3,5'9,154lbs,66,47,60,64,59,67,61,44,65,68,69,68,64,52,73,60,78,69,65,52,49,51,36,53,41,52,64,72,70,8,13,15,8,14,65
222306,Ding Haifeng,26,66,1740,Left,1,3,2022,6'0,63+2,65,47,47,65,42,65,65,69,55,67,81,77,80,64,77,49,53,70,61,31,55,62,60,64,45,59,59,57,54,9,11,11,8,65
244834,E. Pernía,23,72,Right,1,2,3,5'10,170lbs,35,71,61,47,49,65,37,45,41,67,59,59,57,56,61,68,63,67,71,58,31,18,64,49,66,55,12,22,21,14,9,7,8,7,65
224099,L. Coyle,22,74,Right,1,3,2,5'8,148lbs,61,32,55,63,31,59,34,31,55,64,73,72,72,64,80,36,63,76,59,31,61,60,57,49,35,60,60,65,63,10,9,9,12,11,65
232291,S. Silva,28,65,Right,1,4,3,5'11,163lbs,62,67,55,63,65,68,64,62,46,66,77,70,84,64,69,59,53,72,63,64,33,29,65,67,57,66,37,32,25,7,13,9,13,6,65
237155,S. Gnaka,19,78,Left,1,3,3,5'10,141lbs,59,12,56,61,31,65,27,26,65,63,71,79,79,57,69,42,71,71,65,21,65,61,45,60,36,62,67,66,64,10,8,13,15,14,65
240227,Y. Bourhane,19,77,Left,1,3,2,6'0,163lbs,44,34,61,69,32,62,39,44,63,65,54,61,53,61,44,46,51,71,71,41,55,58,42,65,51,59,58,67,59,9,7,9,10,13,65
195427,J. Stockley,24,68,Right,1,2,2,6'2,174lbs,31,66,69,52,29,58,40,29,38,64,65,67,67,61,51,64,73,81,80,48,74,37,65,41,64,50,28,25,18,14,6,15,9,12,65
213604,I. Vásquez,32,65,Right,1,3,2,5'7,154lbs,58,27,37,74,47,54,49,55,71,63,46,39,81,58,77,62,68,75,58,63,56,61,46,66,39,54,64,55,63,13,14,9,15,8,65
219492,M. De Iriondo,25,69,Right,1,3,2,5'10,165lbs,51,43,55,60,40,59,55,40,56,60,71,72,71,54,69,71,75,84,77,68,79,64,43,52,40,46,66,65,65,15,15,11,6,7,65
241508,M. Damsgaard,17,79,Right,1,2,4,5'11,143lbs,58,57,51,64,45,68,54,38,59,66,81,79,73,63,80,56,69,71,56,50,62,37,67,64,45,62,46,41,38,6,10,14,11,7,65
243300,Kaká,27,65,Right,1,3,3,5'9,148lbs,60,45,35,66,38,68,60,55,61,67,67,68,72,67,77,57,55,48,42,52,74,52,64,61,39,56,48,55,47,13,10,15,8,12,65
209253,M. Blair,29,65,Right,1,3,2,5'10,163lbs,58,56,45,56,52,63,44,56,54,61,86,90,68,61,62,60,58,84,64,52,39,48,58,58,56,52,53,50,43,15,12,14,12,13,65
225381,J. Petriccione,23,71,Right,1,3,3,5'11,165lbs,63,49,63,74,39,64,50,42,72,70,58,53,59,63,68,57,63,34,60,46,61,55,65,64,49,57,50,58,58,10,14,10,9,15,65
225893,J. Sambenito,26,65,Right,1,3,3,5'9,159lbs,57,65,64,58,55,65,45,30,53,66,72,70,72,68,75,63,64,58,49,60,49,25,65,59,59,60,14,21,19,10,11,11,16,7,65
229733,C. Schoissengeyr,23,69,Right,1,4,2,6'5,203lbs,29,18,74,51,24,25,24,28,45,37,43,34,33,51,53,22,60,66,93,17,69,58,23,40,39,57,66,61,64,7,6,8,11,11,65
231525,L. Perdomo,21,75,Right,1,3,2,5'7,157lbs,46,32,53,56,39,55,43,38,61,64,55,58,80,61,79,47,74,83,63,60,56,75,39,48,44,56,55,70,71,8,9,7,14,12,65
238693,M. Röser,27,65,Right,1,4,3,5'11,165lbs,66,55,42,62,58,62,66,68,57,63,80,83,74,59,76,71,63,67,62,63,52,40,57,65,59,67,29,32,31,8,13,7,9,5,65
213094,S. Roux,25,69,Right,1,3,2,5'11,157lbs,64,58,60,58,33,61,57,39,54,61,71,78,73,56,60,42,81,70,69,38,58,57,57,51,44,63,67,63,64,10,14,13,10,11,65
236390,Pol Valentín,21,79,Right,1,3,2,5'11,161lbs,60,30,40,58,29,62,59,21,56,61,91,92,78,60,61,55,60,68,60,38,59,60,62,47,32,54,60,61,60,15,8,13,12,14,65
243558,Óscar Valentín,23,71,Right,1,3,2,5'10,143lbs,51,28,60,68,35,58,38,37,63,68,64,64,63,63,70,68,69,73,63,57,71,64,62,64,40,60,66,63,65,11,8,13,10,8,65
187494,H. Ruíz,31,65,Right,1,3,2,5'10,170lbs,60,52,56,67,45,59,49,55,64,60,55,57,60,66,60,64,50,74,75,60,62,67,63,65,56,63,64,64,60,7,8,12,7,9,65
218471,Kim Min Woo,28,65,Left,1,4,3,5'8,152lbs,62,62,50,64,63,63,62,52,62,64,73,73,73,60,74,64,70,65,69,62,63,68,60,62,53,60,15,64,65,11,6,14,16,10,65
49511,F. Kippe,40,65,Left,1,3,2,6'4,214lbs,33,46,70,56,43,24,51,53,55,49,24,25,27,66,31,70,44,41,93,52,76,63,40,49,62,64,62,58,55,14,9,10,6,11,65
181095,J. Řezníček,30,65,Right,1,3,2,6'0,181lbs,52,67,56,54,56,62,44,57,55,66,70,74,57,58,58,61,57,64,81,60,68,50,65,59,64,60,18,44,39,10,14,11,13,10,65
210792,A. Al Zaqan,27,65,Right,1,3,3,5'10,157lbs,57,66,55,58,49,68,61,53,55,66,85,83,77,56,69,64,78,64,67,57,39,17,60,53,63,57,18,11,16,14,15,9,12,10,65
225128,G. Acampora,24,72,Left,1,2,3,5'10,172lbs,56,56,41,72,46,66,59,61,63,68,64,57,58,60,75,70,71,75,64,68,54,62,63,52,55,63,42,62,54,13,15,15,13,6,65
